Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,CLASSES,1.0,0.5602197802197803,0.1,0.7181293139878856,1.0,0.5714285714285714,0.09523809523809523,0.7272727272727273,28,2,0,21,105,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,PROPERTIES,0.9445363938387195,0.9411732538055594,0.9411732538055594,0.942851824762635,0.9239130434782609,0.9392265193370166,0.9392265193370166,0.9315068493150687,170,170,14,11,374,-,-,ALOD2Vec,AllPairs
knowledgegraph,ALOD2Vec_AllPairs_CenterMaxtrue,INSTANCES,0.9150050490986947,0.8131400523444647,0.3927055340591866,0.8610703498198515,0.9197561850125493,0.8477757948311191,0.448483192128997,0.8823003370709226,12826,1641,1119,2303,23530,-,-,ALOD2Vec,AllPairs
knowledgegraph,Paris_AllPairs_Err99,ALL,0.897151248769817,0.6419509217517774,0.37305549720103093,0.7483935532406705,0.9166386554621849,0.7102024871410899,0.4361564361564362,0.8003228291573427,10908,1684,992,4451,38956,30664866319120,08:31:04,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err99,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,0,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err99,PROPERTIES,0.8547619047619047,0.2846564089385074,0.2846564089385074,0.42708362921914,0.9354838709677419,0.32044198895027626,0.32044198895027626,0.4773662551440329,58,58,4,123,152,-,-,Paris,AllPairs
knowledgegraph,Paris_AllPairs_Err99,INSTANCES,0.8978067822737452,0.6505915844221207,0.37147161095609615,0.7544641605775229,0.9173148461278323,0.7171657082424483,0.4443837113965564,0.8049857179953259,10850,1626,978,4279,38804,-,-,Paris,AllPairs
knowledgegraph,AML_AllPairs_CenterMintrue,ALL,0.9051479176436418,0.7961962980588408,0.4317270260553041,0.8471835558872726,0.9110857794243374,0.8326062894719708,0.4737114737114737,0.8700799455689743,12788,1829,1248,2571,24852,101920688459480,28:18:40,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMintrue,CLASSES,0.9818181818181818,0.8146520146520146,0.3533333333333333,0.8904574775709944,0.9743589743589743,0.7755102040816326,0.47619047619047616,0.8636363636363635,38,10,1,11,118,-,-,AML,AllPairs
knowledgegraph,AML_AllPairs_CenterMintrue,PROPERTIES,0.9245207377611558,0.5661826668499471,0.5661826668499471,0.7022827146493968,0.875,0.6574585635359116,0.6574585635359116,0.750788643533123,119,119,17,62,242,-,-,AML,AllPairs
