Track,Matcher,Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),BaseMatcher,Method
knowledgegraph,AML_TransitivePairsWindowInstancesAscending,INSTANCES,0.44571518479604516,0.18615172141320507,0.11675905507926768,0.26262065031243115,0.908989764129951,0.5400224733954656,0.32631866630226836,0.6775303727660986,8170,1194,818,6959,13653,-,-,AML,TransitivePairsWindowInstancesAscending
knowledgegraph,Paris_IncrementalMergeSubjectsDescending,ALL,0.8334010876240597,0.8307727340493717,0.5035600031335401,0.8320848352595063,0.8508688783570301,0.876684679992187,0.5602175602175602,0.8635838891739355,13465,2163,2360,1894,47517,14327308716065,03:58:47,Paris,IncrementalMergeSubjectsDescending
knowledgegraph,Paris_IncrementalMergeSubjectsDescending,CLASSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,49,11,-,-,Paris,IncrementalMergeSubjectsDescending
knowledgegraph,Paris_IncrementalMergeSubjectsDescending,PROPERTIES,0.8428571428571429,0.6270773244243102,0.6270773244243102,0.7191294765572364,0.8818897637795275,0.6187845303867403,0.6187845303867403,0.7272727272727272,112,112,15,69,299,-,-,Paris,IncrementalMergeSubjectsDescending
knowledgegraph,Paris_IncrementalMergeSubjectsDescending,INSTANCES,0.8337355378639476,0.8369614598517969,0.4808768131052525,0.8353453844174064,0.8517573515340945,0.8826095578028951,0.5605356654823722,0.866909043692787,13353,2051,2324,1776,47207,-,-,Paris,IncrementalMergeSubjectsDescending
knowledgegraph,ATBox_TransitivePairsFirstVsRestModelSizeDescending,ALL,0.813317693682546,0.40394250228804907,0.24506672326844908,0.539791879219895,0.8617123617123618,0.23328341688912038,0.14011914011914012,0.36716708510529283,3583,541,575,11776,8455,4215456845705,01:10:15,ATBox,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,ATBox_TransitivePairsFirstVsRestModelSizeDescending,CLASSES,0.9199999999999999,0.5823443223443224,0.1933333333333333,0.7132276783537329,0.9230769230769231,0.4897959183673469,0.2857142857142857,0.64,24,6,2,25,70,-,-,ATBox,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,ATBox_TransitivePairsFirstVsRestModelSizeDescending,PROPERTIES,0.9311640211640212,0.8114225052444105,0.8114225052444105,0.8671792549706396,0.959731543624161,0.7900552486187845,0.7900552486187845,0.8666666666666666,143,143,6,38,331,-,-,ATBox,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,ATBox_TransitivePairsFirstVsRestModelSizeDescending,INSTANCES,0.806024573318292,0.39859573897115375,0.19541764207749762,0.5334095019867421,0.8576449912126538,0.22579152620794501,0.10713309647444658,0.35747174550020927,3416,392,567,11713,8054,-,-,ATBox,TransitivePairsFirstVsRestModelSizeDescending
knowledgegraph,ATBox_IncrementalMergeTextAverage,ALL,0.8376436910607279,0.8054503488318563,0.5064599409539555,0.8212316359029256,0.8857162053211503,0.8583241096425549,0.548044548044548,0.8718050457957214,13183,2116,1701,2176,26237,7422632862780,02:03:42,ATBox,IncrementalMergeTextAverage
knowledgegraph,ATBox_IncrementalMergeTextAverage,CLASSES,0.8436363636363637,0.7603663003663004,0.2333333333333333,0.7998398943701447,0.8780487804878049,0.7346938775510204,0.38095238095238093,0.8,36,8,5,13,134,-,-,ATBox,IncrementalMergeTextAverage
knowledgegraph,ATBox_IncrementalMergeTextAverage,PROPERTIES,0.3993993993993994,0.9715781342449542,0.9715781342449542,0.5660891061511553,0.39816933638443935,0.9613259668508287,0.9613259668508287,0.5631067961165048,174,174,263,7,874,-,-,ATBox,IncrementalMergeTextAverage
knowledgegraph,ATBox_IncrementalMergeTextAverage,INSTANCES,0.8625213823334359,0.8036721492740281,0.4680774231268222,0.8320575011066894,0.9005275579619603,0.85749223345892,0.5285597157693359,0.8784831555781275,12973,1934,1433,2156,25229,-,-,ATBox,IncrementalMergeTextAverage
knowledgegraph,ALOD2Vec_TransitivePairsWindowModelSizeDescending,ALL,0.49185084697334835,0.21154779546302543,0.12961612155443208,0.2958491987230288,0.9082616900817782,0.5640341168044795,0.32426832426832425,0.6959071374061131,8663,1252,875,6696,14188,1978998521110,00:32:58,ALOD2Vec,TransitivePairsWindowModelSizeDescending
knowledgegraph,ALOD2Vec_TransitivePairsWindowModelSizeDescending,CLASSES,0.6,0.17252747252747253,0.0,0.2679943100995733,1.0,0.12244897959183673,0.0,0.2181818181818182,6,0,0,43,27,-,-,ALOD2Vec,TransitivePairsWindowModelSizeDescending
knowledgegraph,ALOD2Vec_TransitivePairsWindowModelSizeDescending,PROPERTIES,0.5103940886699507,0.3769233987365602,0.3769233987365602,0.43362038351981985,0.8470588235294118,0.39779005524861877,0.39779005524861877,0.5413533834586466,72,72,13,109,165,-,-,ALOD2Vec,TransitivePairsWindowModelSizeDescending
knowledgegraph,ALOD2Vec_TransitivePairsWindowModelSizeDescending,INSTANCES,0.4879100727980695,0.2092703654863696,0.11623040398317648,0.29290873252320326,0.9087541018312691,0.5674532355079648,0.32249248428532384,0.6986490885416665,8585,1180,862,6544,13996,-,-,ALOD2Vec,TransitivePairsWindowModelSizeDescending
